tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,postal code,year,month,birth year,gender
718,01/11/2020 10:00:14,01/11/2020 10:12:12,390,Broadway at Lynde St,42.39648358,-71.0654676,94,Main St at Austin St,42.375603,-71.064608,4129,Subscriber,2129,2020,11,,
1014,01/11/2020 10:00:17,01/11/2020 10:17:12,47,Cross St at Hanover St,42.362811,-71.056067,161,W Broadway at D St,42.3391085,-71.0514432,3812,Customer,2113,2020,11,,
262,01/11/2020 10:00:19,01/11/2020 10:04:42,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,2936,Subscriber,2128,2020,11,,
1215,01/11/2020 10:00:32,01/11/2020 10:20:48,457,N. Beacon St at N. Beacon Ct,42.36444157,-71.18091374,180,Mt Auburn,42.37478629,-71.13320231,4898,Subscriber,2138,2020,11,,
4699,01/11/2020 10:00:37,01/11/2020 11:18:57,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,6386,Customer,2113,2020,11,,
213,01/11/2020 10:00:52,01/11/2020 10:04:25,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,4565,Subscriber,2139,2020,11,,
1461,01/11/2020 10:01:48,01/11/2020 10:26:10,452,Beacon St at St. Paul St,42.34373095,-71.11614107,459,Canal St at Causeway St,42.36530095,-71.06092191,2952,Subscriber,2113,2020,11,,
943,01/11/2020 10:02:11,01/11/2020 10:17:54,177,University Park,42.36264779,-71.10006094,19,Park Dr at Buswell St,42.347241,-71.105301,2832,Subscriber,2446,2020,11,,
1628,01/11/2020 10:02:27,01/11/2020 10:29:36,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,4678,Subscriber,2141,2020,11,,
198,01/11/2020 10:02:29,01/11/2020 10:05:47,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,2390,Subscriber,2139,2020,11,,
341,01/11/2020 10:02:36,01/11/2020 10:08:18,6,Cambridge St at Joy St,42.36125722,-71.06528744,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576,5328,Subscriber,2114,2020,11,,
1195,01/11/2020 10:03:06,01/11/2020 10:23:01,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,5201,Subscriber,1835,2020,11,,
1338,01/11/2020 10:03:08,01/11/2020 10:25:26,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,2533,Customer,2134,2020,11,,
921,01/11/2020 10:03:29,01/11/2020 10:18:50,140,Danehy Park,42.388966,-71.132788,181,Huron Ave At Vassal Lane,42.38165061,-71.13426981,2376,Subscriber,2138,2020,11,,
586,01/11/2020 10:03:37,01/11/2020 10:13:23,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,377,Perry Park,42.37927325,-71.10341903,6379,Subscriber,2143,2020,11,,
443,01/11/2020 10:03:55,01/11/2020 10:11:19,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,5025,Subscriber,2139,2020,11,,
3852,01/11/2020 10:04:01,01/11/2020 11:08:13,378,191 Beacon St,42.38032335,-71.10878613,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672,5642,Customer,2143,2020,11,,
1352,01/11/2020 10:04:15,01/11/2020 10:26:47,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,404,Mass Ave T Station,42.34135616,-71.08336953,5207,Subscriber,49630,2020,11,,
442,01/11/2020 10:04:28,01/11/2020 10:11:51,6,Cambridge St at Joy St,42.36125722,-71.06528744,460,Broad St at Central St,42.35849449,-71.0542647,5580,Subscriber,2125,2020,11,,
942,01/11/2020 10:04:43,01/11/2020 10:20:25,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,186,Congress St at Northern Ave,42.3481,-71.03764,6346,Subscriber,2210,2020,11,,
557,01/11/2020 10:05:04,01/11/2020 10:14:22,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,179,MIT Vassar St,42.35560121,-71.10394478,5437,Subscriber,2139,2020,11,,
1243,01/11/2020 10:06:21,01/11/2020 10:27:04,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,404,Mass Ave T Station,42.34135616,-71.08336953,4666,Customer,23185,2020,11,,
602,01/11/2020 10:06:56,01/11/2020 10:16:59,372,Boylston St at Exeter St,42.34958942,-71.07946779,446,700 Commonwealth Ave.,42.34960945,-71.10391524,5244,Subscriber,2215,2020,11,,
396,01/11/2020 10:07:08,01/11/2020 10:13:45,125,Hyde Square - Barbara St at Centre St,42.32176526,-71.10984161,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,4677,Subscriber,2130,2020,11,,
502,01/11/2020 10:07:17,01/11/2020 10:15:39,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2813,Subscriber,2139,2020,11,,
2581,01/11/2020 10:07:23,01/11/2020 10:50:24,227,Silber Way,42.349496,-71.10057592,227,Silber Way,42.349496,-71.10057592,6192,Customer,,2020,11,,
757,01/11/2020 10:07:32,01/11/2020 10:20:09,6,Cambridge St at Joy St,42.36125722,-71.06528744,189,Kendall T,42.36242784,-71.08495474,2253,Subscriber,2120,2020,11,,
698,01/11/2020 10:07:41,01/11/2020 10:19:19,404,Mass Ave T Station,42.34135616,-71.08336953,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,5848,Subscriber,2139,2020,11,,
653,01/11/2020 10:07:48,01/11/2020 10:18:41,94,Main St at Austin St,42.375603,-71.064608,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,4937,Subscriber,2129,2020,11,,
627,01/11/2020 10:08:09,01/11/2020 10:18:36,94,Main St at Austin St,42.375603,-71.064608,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,4528,Customer,2493,2020,11,,
897,01/11/2020 10:08:11,01/11/2020 10:23:08,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,52,Newbury St at Hereford St,42.348717,-71.085954,4880,Subscriber,2115,2020,11,,
1972,01/11/2020 10:08:18,01/11/2020 10:41:10,405,Sydney St at Carson St,42.32039374,-71.05355408,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,2998,Subscriber,1720,2020,11,,
626,01/11/2020 10:08:46,01/11/2020 10:19:12,55,Boylston St at Massachusetts Ave,42.34740621,-71.08678415,222,Troy Boston,42.343749,-71.062256,6013,Subscriber,2116,2020,11,,
581,01/11/2020 10:08:54,01/11/2020 10:18:35,94,Main St at Austin St,42.375603,-71.064608,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,6090,Customer,2129,2020,11,,
544,01/11/2020 10:09:42,01/11/2020 10:18:47,94,Main St at Austin St,42.375603,-71.064608,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,4426,Customer,63132,2020,11,,
570,01/11/2020 10:09:48,01/11/2020 10:19:18,55,Boylston St at Massachusetts Ave,42.34740621,-71.08678415,58,Mugar Way at Beacon St,42.35553628,-71.0728687,4209,Subscriber,02108-3331,2020,11,,
333,01/11/2020 10:10:17,01/11/2020 10:15:50,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,381,Inman Square at Springfield St.,42.37438409,-71.10015746,4782,Subscriber,2143,2020,11,,
1708,01/11/2020 10:10:30,01/11/2020 10:38:59,416,Blossom St at Charles St,42.36435589,-71.06959369,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,4998,Subscriber,2114,2020,11,,
703,01/11/2020 10:10:30,01/11/2020 10:22:14,59,Chinatown Gate Plaza,42.351356,-71.059367,44,Congress St at Boston City Hall,42.36041775,-71.05752244,2041,Customer,2118,2020,11,,
694,01/11/2020 10:10:30,01/11/2020 10:22:05,59,Chinatown Gate Plaza,42.351356,-71.059367,44,Congress St at Boston City Hall,42.36041775,-71.05752244,6283,Subscriber,2118,2020,11,,
1811,01/11/2020 10:10:36,01/11/2020 10:40:47,125,Hyde Square - Barbara St at Centre St,42.32176526,-71.10984161,120,Beacon St at Charles St,42.356052,-71.069849,3875,Subscriber,2114,2020,11,,
308,01/11/2020 10:10:43,01/11/2020 10:15:51,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,141,Kendall Street,42.36356016,-71.08216792,6055,Subscriber,2141,2020,11,,
967,01/11/2020 10:10:47,01/11/2020 10:26:54,117,Binney St / Sixth St,42.36608797,-71.08633604,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,5915,Subscriber,2115,2020,11,,
1280,01/11/2020 10:11:05,01/11/2020 10:32:25,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,3190,Subscriber,2140,2020,11,,
934,01/11/2020 10:11:06,01/11/2020 10:26:41,117,Binney St / Sixth St,42.36608797,-71.08633604,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,4380,Subscriber,2142,2020,11,,
345,01/11/2020 10:11:31,01/11/2020 10:17:17,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,2308,Subscriber,2163,2020,11,,
179,01/11/2020 10:12:07,01/11/2020 10:15:07,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5576,Subscriber,2140,2020,11,,
1376,01/11/2020 10:12:17,01/11/2020 10:35:14,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,2809,Subscriber,2134,2020,11,,
1169,01/11/2020 10:12:26,01/11/2020 10:31:55,403,Marion St at Harvard St,42.33978053,-71.1213335,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2727,Subscriber,2446,2020,11,,
438,01/11/2020 10:12:42,01/11/2020 10:20:00,446,700 Commonwealth Ave.,42.34960945,-71.10391524,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,4689,Subscriber,2115,2020,11,,
786,01/11/2020 10:12:46,01/11/2020 10:25:52,100,Davis Square,42.396969,-71.123024,406,Somerville City Hall Annex,42.39189812,-71.09745376,5593,Subscriber,7701,2020,11,,
525,01/11/2020 10:12:47,01/11/2020 10:21:32,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,5225,Subscriber,2139,2020,11,,
454,01/11/2020 10:12:52,01/11/2020 10:20:26,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,6291,Subscriber,2139,2020,11,,
1282,01/11/2020 10:12:54,01/11/2020 10:34:17,342,Boylston St at Jersey St,42.34465063,-71.09732501,342,Boylston St at Jersey St,42.34465063,-71.09732501,2649,Subscriber,2215,2020,11,,
779,01/11/2020 10:12:57,01/11/2020 10:25:56,100,Davis Square,42.396969,-71.123024,406,Somerville City Hall Annex,42.39189812,-71.09745376,2933,Subscriber,7760,2020,11,,
826,01/11/2020 10:13:03,01/11/2020 10:26:50,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,94,Main St at Austin St,42.375603,-71.064608,2936,Subscriber,2129,2020,11,,
871,01/11/2020 10:13:25,01/11/2020 10:27:56,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,176,Lesley University,42.38674802,-71.11901879,2197,Subscriber,2139,2020,11,,
1517,01/11/2020 10:13:37,01/11/2020 10:38:54,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,6016,Customer,2141,2020,11,,
1605,01/11/2020 10:13:39,01/11/2020 10:40:24,205,Bowdoin St at Quincy St,42.30785224,-71.06512249,136,ID Building West,42.344796,-71.031614,3417,Subscriber,2122,2020,11,,
1499,01/11/2020 10:13:49,01/11/2020 10:38:49,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,2966,Subscriber,2141,2020,11,,
2535,01/11/2020 10:13:50,01/11/2020 10:56:05,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,140,Danehy Park,42.388966,-71.132788,2459,Subscriber,2109,2020,11,,
2432,01/11/2020 10:14:04,01/11/2020 10:54:36,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,81,Chinatown T Stop,42.352409,-71.062679,6332,Subscriber,2114,2020,11,,
1061,01/11/2020 10:14:26,01/11/2020 10:32:08,115,Porter Square Station,42.387995,-71.119084,329,Washington St at Myrtle St,42.38170676,-71.08377187,4444,Subscriber,2145,2020,11,,
365,01/11/2020 10:14:33,01/11/2020 10:20:38,4,Tremont St at E Berkeley St,42.345392,-71.069616,120,Beacon St at Charles St,42.356052,-71.069849,3541,Subscriber,2114,2020,11,,
759,01/11/2020 10:14:34,01/11/2020 10:27:13,354,Washington St at Egremont Rd,42.34286835,-71.14127841,376,Honan Library,42.3602737,-71.12852452,3334,Subscriber,2134,2020,11,,
453,01/11/2020 10:14:41,01/11/2020 10:22:15,120,Beacon St at Charles St,42.356052,-71.069849,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,4391,Subscriber,95032,2020,11,,
270,01/11/2020 10:14:42,01/11/2020 10:19:13,212,Maverick Square - Lewis Mall,42.36884408,-71.03977829,419,Central Square East Boston,42.37544913,-71.03918549,6136,Subscriber,2128,2020,11,,
774,01/11/2020 10:14:46,01/11/2020 10:27:41,128,E Cottage St at Columbia Rd,42.320561,-71.06198,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,4807,Customer,2125,2020,11,,
592,01/11/2020 10:15:00,01/11/2020 10:24:53,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,98,Warren St at Chelsea St,42.371848,-71.060292,3856,Subscriber,2129,2020,11,,
793,01/11/2020 10:15:01,01/11/2020 10:28:15,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,2739,Subscriber,2139,2020,11,,
1360,01/11/2020 10:15:32,01/11/2020 10:38:12,86,Brookline Village - Station Street at MBTA,42.33274392,-71.11626681,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,5291,Subscriber,2445,2020,11,,
1243,01/11/2020 10:15:53,01/11/2020 10:36:37,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,2911,Subscriber,2446,2020,11,,
279,01/11/2020 10:16:12,01/11/2020 10:20:51,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,47,Cross St at Hanover St,42.362811,-71.056067,2703,Subscriber,2110,2020,11,,
981,01/11/2020 10:16:40,01/11/2020 10:33:01,11,Longwood Ave at Binney St,42.338629,-71.1065,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,2472,Subscriber,2135,2020,11,,
654,01/11/2020 10:16:54,01/11/2020 10:27:48,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,2923,Subscriber,2141,2020,11,,
148,01/11/2020 10:17:01,01/11/2020 10:19:29,11,Longwood Ave at Binney St,42.338629,-71.1065,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512,-71.10061884,3485,Subscriber,2130,2020,11,,
1079,01/11/2020 10:17:42,01/11/2020 10:35:42,115,Porter Square Station,42.387995,-71.119084,479,Galileo Galilei Way at Main Street,42.36300378,-71.08974038,6244,Subscriber,2140,2020,11,,
1683,01/11/2020 10:17:48,01/11/2020 10:45:51,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,224,Fresh Pond Reservation,42.38267828,-71.14347895,6127,Subscriber,2139,2020,11,,
427,01/11/2020 10:18:08,01/11/2020 10:25:16,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576,6377,Subscriber,2142,2020,11,,
1020,01/11/2020 10:18:09,01/11/2020 10:35:10,5,Northeastern University - North Parking Lot,42.341814,-71.090179,403,Marion St at Harvard St,42.33978053,-71.1213335,6069,Subscriber,1844,2020,11,,
2110,01/11/2020 10:18:09,01/11/2020 10:53:20,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,161,W Broadway at D St,42.3391085,-71.0514432,4714,Customer,3870,2020,11,,
662,01/11/2020 10:18:20,01/11/2020 10:29:23,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,227,Silber Way,42.349496,-71.10057592,2977,Subscriber,2126,2020,11,,
1129,01/11/2020 10:18:22,01/11/2020 10:37:12,52,Newbury St at Hereford St,42.348717,-71.085954,459,Canal St at Causeway St,42.36530095,-71.06092191,4274,Subscriber,2115,2020,11,,
582,01/11/2020 10:18:57,01/11/2020 10:28:39,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,3639,Customer,,2020,11,,
703,01/11/2020 10:18:59,01/11/2020 10:30:43,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,81,Chinatown T Stop,42.352409,-71.062679,4473,Subscriber,2115,2020,11,,
2054,01/11/2020 10:19:01,01/11/2020 10:53:15,6,Cambridge St at Joy St,42.36125722,-71.06528744,52,Newbury St at Hereford St,42.348717,-71.085954,6112,Subscriber,2114,2020,11,,
1229,01/11/2020 10:19:06,01/11/2020 10:39:36,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,328,Grove St at Community Path,42.39638681,-71.12011306,3382,Subscriber,2138,2020,11,,
559,01/11/2020 10:19:13,01/11/2020 10:28:32,33,Kenmore Square,42.348706,-71.097009,415,Stuart St at Berkeley St,42.34954403,-71.07242074,3672,Subscriber,2139,2020,11,,
3578,01/11/2020 10:19:14,01/11/2020 11:18:53,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,120,Beacon St at Charles St,42.356052,-71.069849,5479,Customer,02143-2606,2020,11,,
1475,01/11/2020 10:19:22,01/11/2020 10:43:57,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,445,Geiger Gibson Community Health Center,42.31886468,-71.04536798,2211,Subscriber,2125,2020,11,,
367,01/11/2020 10:19:23,01/11/2020 10:25:30,227,Silber Way,42.349496,-71.10057592,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,3040,Customer,2215,2020,11,,
587,01/11/2020 10:19:27,01/11/2020 10:29:15,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,3202,Subscriber,2118,2020,11,,
595,01/11/2020 10:19:33,01/11/2020 10:29:29,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,6045,Customer,2118,2020,11,,
1197,01/11/2020 10:19:45,01/11/2020 10:39:42,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,328,Grove St at Community Path,42.39638681,-71.12011306,2458,Customer,2138,2020,11,,
2114,01/11/2020 10:20:10,01/11/2020 10:55:25,94,Main St at Austin St,42.375603,-71.064608,137,Magoun Square at Trum Field,42.3977834,-71.10594004,4129,Subscriber,2129,2020,11,,
482,01/11/2020 10:20:14,01/11/2020 10:28:16,33,Kenmore Square,42.348706,-71.097009,415,Stuart St at Berkeley St,42.34954403,-71.07242074,6451,Subscriber,2215,2020,11,,
1430,01/11/2020 10:20:46,01/11/2020 10:44:36,378,191 Beacon St,42.38032335,-71.10878613,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,3502,Subscriber,10027,2020,11,,
1467,01/11/2020 10:20:51,01/11/2020 10:45:19,47,Cross St at Hanover St,42.362811,-71.056067,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,2470,Subscriber,2215,2020,11,,
800,01/11/2020 10:21:37,01/11/2020 10:34:58,380,Mass Ave at Albany St,42.36135838,-71.09670274,384,Clarendon St at Newbury St,42.35155308,-71.07569031,3229,Subscriber,2139,2020,11,,
1034,01/11/2020 10:21:38,01/11/2020 10:38:52,144,Rogers St & Land Blvd,42.36575798,-71.07699394,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,4175,Customer,2141,2020,11,,
1272,01/11/2020 10:22:01,01/11/2020 10:43:13,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,384,Clarendon St at Newbury St,42.35155308,-71.07569031,4007,Customer,97034,2020,11,,
1485,01/11/2020 10:22:01,01/11/2020 10:46:46,52,Newbury St at Hereford St,42.348717,-71.085954,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,3287,Customer,,2020,11,,
1325,01/11/2020 10:22:13,01/11/2020 10:44:19,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,5859,Subscriber,30305,2020,11,,
1459,01/11/2020 10:22:16,01/11/2020 10:46:35,52,Newbury St at Hereford St,42.348717,-71.085954,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,3998,Customer,,2020,11,,
